index1,name,linreg_scores,linreg_pvalues,classif_scores,classif_pvalues
2546,med_family_income_vs_house_price_times_industrial_prod_1yr_diff_ewma_trim_sqrt_t,6.8127,0.0119,1.2038,0.2779
2547,med_family_income_vs_house_price_times_industrial_prod_1yr_diff_ewma_trim_sqrt_isnull,,,,
2548,med_family_income_vs_house_price_div_industrial_prod_1yr_diff_ewma_trim_sqrt_t,6.6371,0.013,0.0452,0.8325
2549,med_family_income_vs_house_price_div_industrial_prod_1yr_diff_ewma_trim_sqrt_isnull,,,,
2550,med_family_income_vs_house_price_times_med_house_price_1yr_diff_ewma_trim_sqrt_t,6.4681,0.0141,1.2556,0.2679
2551,med_family_income_vs_house_price_times_med_house_price_1yr_diff_ewma_trim_sqrt_isnull,,,,
2552,med_family_income_vs_house_price_div_med_house_price_1yr_diff_ewma_trim_sqrt_t,7.0037,0.0108,6.1052,0.017
2553,med_family_income_vs_house_price_div_med_house_price_1yr_diff_ewma_trim_sqrt_isnull,,,,
2554,med_family_income_vs_house_price_times_med_family_income_1yr_diff_ewma_trim_sqrt_t,6.7819,0.0121,2.2362,0.1412
2555,med_family_income_vs_house_price_times_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2556,med_family_income_vs_house_price_div_med_family_income_1yr_diff_ewma_trim_sqrt_t,6.6834,0.0127,0.0702,0.7922
2557,med_family_income_vs_house_price_div_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2558,med_family_income_vs_house_price_times_unempl_rate_1yr_diff_ewma_trim_sqrt_t,6.7858,0.0121,0.1216,0.7288
2559,med_family_income_vs_house_price_times_unempl_rate_1yr_diff_ewma_trim_sqrt_isnull,,,,
2560,med_family_income_vs_house_price_div_unempl_rate_1yr_diff_ewma_trim_sqrt_t,6.4994,0.0139,0.0737,0.7872
2561,med_family_income_vs_house_price_div_unempl_rate_1yr_diff_ewma_trim_sqrt_isnull,,,,
2562,med_family_income_vs_house_price_times_real_med_family_income_1yr_diff_ewma_trim_sqrt_t,6.802,0.012,2.763,0.1029
2563,med_family_income_vs_house_price_times_real_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2564,med_family_income_vs_house_price_div_real_med_family_income_1yr_diff_ewma_trim_sqrt_t,6.6636,0.0128,0.0012,0.973
2565,med_family_income_vs_house_price_div_real_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2566,med_family_income_vs_house_price_times_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t,7.4762,0.0086,10.351,0.0023
2567,med_family_income_vs_house_price_times_combanks_business_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2568,med_family_income_vs_house_price_div_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t,6.0016,0.0178,6.4933,0.014
2569,med_family_income_vs_house_price_div_combanks_business_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2570,med_family_income_vs_house_price_times_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t,7.001,0.0109,10.1817,0.0025
2571,med_family_income_vs_house_price_times_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_isnull,,,,
2572,med_family_income_vs_house_price_div_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t,6.4673,0.0141,3.8041,0.0569
2573,med_family_income_vs_house_price_div_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_isnull,,,,
2574,med_family_income_vs_house_price_times_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_t,6.6454,0.0129,0.0001,0.993
2575,med_family_income_vs_house_price_times_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_isnull,,,,
2576,med_family_income_vs_house_price_div_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_t,6.7635,0.0122,0.1988,0.6577
2577,med_family_income_vs_house_price_div_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_isnull,,,,
2578,med_family_income_vs_house_price_times_real_estate_loans_1yr_diff_ewma_trim_sqrt_t,7.1037,0.0103,5.3231,0.0253
2579,med_family_income_vs_house_price_times_real_estate_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2580,med_family_income_vs_house_price_div_real_estate_loans_1yr_diff_ewma_trim_sqrt_t,6.3576,0.0149,3.0617,0.0864
2581,med_family_income_vs_house_price_div_real_estate_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2582,med_family_income_vs_house_price_times_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t,7.0546,0.0106,12.2649,0.001
2583,med_family_income_vs_house_price_times_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_isnull,,,,
2584,med_family_income_vs_house_price_div_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t,6.4168,0.0145,5.6695,0.0212
2585,med_family_income_vs_house_price_div_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_isnull,,,,
2586,med_family_income_vs_house_price_times_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t,6.1706,0.0164,7.1655,0.0101
2587,med_family_income_vs_house_price_times_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_isnull,,,,
2588,med_family_income_vs_house_price_div_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t,7.4376,0.0088,22.7295,0.0
2589,med_family_income_vs_house_price_div_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_isnull,,,,
2590,gdp_nom_1yr_diff_times_cpi_urb_nonvol_1yr_diff_ewma_trim_sqrt_t,6.7481,0.0123,1.8509,0.1799
2591,gdp_nom_1yr_diff_times_cpi_urb_nonvol_1yr_diff_ewma_trim_sqrt_isnull,,,,
2592,gdp_nom_1yr_diff_div_cpi_urb_nonvol_1yr_diff_ewma_trim_sqrt_t,6.6731,0.0128,0.0163,0.8989
2593,gdp_nom_1yr_diff_div_cpi_urb_nonvol_1yr_diff_ewma_trim_sqrt_isnull,,,,
2594,gdp_nom_1yr_diff_times_industrial_prod_1yr_diff_ewma_trim_sqrt_t,6.7859,0.0121,0.6379,0.4283
2595,gdp_nom_1yr_diff_times_industrial_prod_1yr_diff_ewma_trim_sqrt_isnull,,,,
2596,gdp_nom_1yr_diff_div_industrial_prod_1yr_diff_ewma_trim_sqrt_t,6.6203,0.0131,0.349,0.5574
2597,gdp_nom_1yr_diff_div_industrial_prod_1yr_diff_ewma_trim_sqrt_isnull,,,,
2598,gdp_nom_1yr_diff_times_med_house_price_1yr_diff_ewma_trim_sqrt_t,6.431,0.0144,1.575,0.2154
2599,gdp_nom_1yr_diff_times_med_house_price_1yr_diff_ewma_trim_sqrt_isnull,,,,
2600,gdp_nom_1yr_diff_div_med_house_price_1yr_diff_ewma_trim_sqrt_t,6.9969,0.0109,9.1655,0.0039
2601,gdp_nom_1yr_diff_div_med_house_price_1yr_diff_ewma_trim_sqrt_isnull,,,,
2602,gdp_nom_1yr_diff_times_med_family_income_1yr_diff_ewma_trim_sqrt_t,6.7578,0.0122,1.4118,0.2405
2603,gdp_nom_1yr_diff_times_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2604,gdp_nom_1yr_diff_div_med_family_income_1yr_diff_ewma_trim_sqrt_t,6.6636,0.0128,0.0043,0.9479
2605,gdp_nom_1yr_diff_div_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2606,gdp_nom_1yr_diff_times_unempl_rate_1yr_diff_ewma_trim_sqrt_t,6.7896,0.012,0.1354,0.7145
2607,gdp_nom_1yr_diff_times_unempl_rate_1yr_diff_ewma_trim_sqrt_isnull,,,,
2608,gdp_nom_1yr_diff_div_unempl_rate_1yr_diff_ewma_trim_sqrt_t,6.4549,0.0142,0.1237,0.7266
2609,gdp_nom_1yr_diff_div_unempl_rate_1yr_diff_ewma_trim_sqrt_isnull,,,,
2610,gdp_nom_1yr_diff_times_real_med_family_income_1yr_diff_ewma_trim_sqrt_t,6.7794,0.0121,1.9499,0.1689
2611,gdp_nom_1yr_diff_times_real_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2612,gdp_nom_1yr_diff_div_real_med_family_income_1yr_diff_ewma_trim_sqrt_t,6.6422,0.013,0.4262,0.5169
2613,gdp_nom_1yr_diff_div_real_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2614,gdp_nom_1yr_diff_times_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t,7.4491,0.0087,9.1585,0.0039
2615,gdp_nom_1yr_diff_times_combanks_business_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2616,gdp_nom_1yr_diff_div_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t,5.9853,0.018,7.878,0.0072
2617,gdp_nom_1yr_diff_div_combanks_business_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2618,gdp_nom_1yr_diff_times_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t,6.9773,0.011,7.7817,0.0075
2619,gdp_nom_1yr_diff_times_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_isnull,,,,
2620,gdp_nom_1yr_diff_div_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t,6.4473,0.0143,8.0471,0.0066
2621,gdp_nom_1yr_diff_div_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_isnull,,,,
2622,gdp_nom_1yr_diff_times_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_t,6.6211,0.0131,0.0068,0.9346
2623,gdp_nom_1yr_diff_times_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_isnull,,,,
2624,gdp_nom_1yr_diff_div_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_t,6.7445,0.0123,0.1548,0.6957
2625,gdp_nom_1yr_diff_div_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_isnull,,,,
2626,gdp_nom_1yr_diff_times_real_estate_loans_1yr_diff_ewma_trim_sqrt_t,7.0753,0.0105,3.9702,0.0519
2627,gdp_nom_1yr_diff_times_real_estate_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2628,gdp_nom_1yr_diff_div_real_estate_loans_1yr_diff_ewma_trim_sqrt_t,6.3415,0.015,4.7136,0.0348
2629,gdp_nom_1yr_diff_div_real_estate_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2630,gdp_nom_1yr_diff_times_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t,7.029,0.0107,7.9498,0.0069
2631,gdp_nom_1yr_diff_times_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_isnull,,,,
2632,gdp_nom_1yr_diff_div_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t,6.3987,0.0146,19.24,0.0001
2633,gdp_nom_1yr_diff_div_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_isnull,,,,
2634,gdp_nom_1yr_diff_times_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t,6.1989,0.0162,6.664,0.0129
2635,gdp_nom_1yr_diff_times_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_isnull,,,,
2636,gdp_nom_1yr_diff_div_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t,7.2814,0.0095,22.6927,0.0
2637,gdp_nom_1yr_diff_div_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_isnull,,,,
2638,cpi_urb_nonvol_1yr_diff_times_industrial_prod_1yr_diff_ewma_trim_sqrt_t,6.7853,0.0121,1.2487,0.2693
2639,cpi_urb_nonvol_1yr_diff_times_industrial_prod_1yr_diff_ewma_trim_sqrt_isnull,,,,
2640,cpi_urb_nonvol_1yr_diff_div_industrial_prod_1yr_diff_ewma_trim_sqrt_t,6.6071,0.0132,0.2333,0.6313
2641,cpi_urb_nonvol_1yr_diff_div_industrial_prod_1yr_diff_ewma_trim_sqrt_isnull,,,,
2642,cpi_urb_nonvol_1yr_diff_times_med_house_price_1yr_diff_ewma_trim_sqrt_t,6.4288,0.0144,2.8188,0.0995
2643,cpi_urb_nonvol_1yr_diff_times_med_house_price_1yr_diff_ewma_trim_sqrt_isnull,,,,
2644,cpi_urb_nonvol_1yr_diff_div_med_house_price_1yr_diff_ewma_trim_sqrt_t,6.9851,0.0109,4.9415,0.0309
2645,cpi_urb_nonvol_1yr_diff_div_med_house_price_1yr_diff_ewma_trim_sqrt_isnull,,,,
2646,cpi_urb_nonvol_1yr_diff_times_med_family_income_1yr_diff_ewma_trim_sqrt_t,6.7519,0.0123,8.1781,0.0062
2647,cpi_urb_nonvol_1yr_diff_times_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2648,cpi_urb_nonvol_1yr_diff_div_med_family_income_1yr_diff_ewma_trim_sqrt_t,6.656,0.0129,0.2086,0.6499
2649,cpi_urb_nonvol_1yr_diff_div_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2650,cpi_urb_nonvol_1yr_diff_times_unempl_rate_1yr_diff_ewma_trim_sqrt_t,6.7859,0.0121,0.1228,0.7276
2651,cpi_urb_nonvol_1yr_diff_times_unempl_rate_1yr_diff_ewma_trim_sqrt_isnull,,,,
2652,cpi_urb_nonvol_1yr_diff_div_unempl_rate_1yr_diff_ewma_trim_sqrt_t,6.4648,0.0141,0.1387,0.7112
2653,cpi_urb_nonvol_1yr_diff_div_unempl_rate_1yr_diff_ewma_trim_sqrt_isnull,,,,
2654,cpi_urb_nonvol_1yr_diff_times_real_med_family_income_1yr_diff_ewma_trim_sqrt_t,6.7736,0.0121,11.0228,0.0017
2655,cpi_urb_nonvol_1yr_diff_times_real_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2656,cpi_urb_nonvol_1yr_diff_div_real_med_family_income_1yr_diff_ewma_trim_sqrt_t,6.6346,0.013,1.5723,0.2158
2657,cpi_urb_nonvol_1yr_diff_div_real_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2658,cpi_urb_nonvol_1yr_diff_times_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t,7.444,0.0088,9.8241,0.0029
2659,cpi_urb_nonvol_1yr_diff_times_combanks_business_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2660,cpi_urb_nonvol_1yr_diff_div_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t,5.9789,0.018,8.1153,0.0064
2661,cpi_urb_nonvol_1yr_diff_div_combanks_business_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2662,cpi_urb_nonvol_1yr_diff_times_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t,6.9712,0.011,13.3385,0.0006
2663,cpi_urb_nonvol_1yr_diff_times_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_isnull,,,,
2664,cpi_urb_nonvol_1yr_diff_div_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t,6.4399,0.0143,9.8172,0.0029
2665,cpi_urb_nonvol_1yr_diff_div_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_isnull,,,,
2666,cpi_urb_nonvol_1yr_diff_times_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_t,6.6213,0.0131,0.0129,0.9101
2667,cpi_urb_nonvol_1yr_diff_times_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_isnull,,,,
2668,cpi_urb_nonvol_1yr_diff_div_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_t,6.731,0.0124,0.0925,0.7624
2669,cpi_urb_nonvol_1yr_diff_div_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_isnull,,,,
2670,cpi_urb_nonvol_1yr_diff_times_real_estate_loans_1yr_diff_ewma_trim_sqrt_t,7.071,0.0105,5.3514,0.0249
2671,cpi_urb_nonvol_1yr_diff_times_real_estate_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2672,cpi_urb_nonvol_1yr_diff_div_real_estate_loans_1yr_diff_ewma_trim_sqrt_t,6.333,0.0151,4.0806,0.0489
2673,cpi_urb_nonvol_1yr_diff_div_real_estate_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2674,cpi_urb_nonvol_1yr_diff_times_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t,7.0253,0.0107,16.2951,0.0002
2675,cpi_urb_nonvol_1yr_diff_times_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_isnull,,,,
2676,cpi_urb_nonvol_1yr_diff_div_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t,6.389,0.0147,11.9376,0.0011
2677,cpi_urb_nonvol_1yr_diff_div_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_isnull,,,,
2678,cpi_urb_nonvol_1yr_diff_times_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t,6.1925,0.0162,10.842,0.0018
2679,cpi_urb_nonvol_1yr_diff_times_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_isnull,,,,
2680,cpi_urb_nonvol_1yr_diff_div_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t,7.2825,0.0095,15.5229,0.0003
2681,cpi_urb_nonvol_1yr_diff_div_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_isnull,,,,
2682,industrial_prod_1yr_diff_times_med_house_price_1yr_diff_ewma_trim_sqrt_t,6.4604,0.0142,0.7695,0.3846
2683,industrial_prod_1yr_diff_times_med_house_price_1yr_diff_ewma_trim_sqrt_isnull,,,,
2684,industrial_prod_1yr_diff_div_med_house_price_1yr_diff_ewma_trim_sqrt_t,7.0418,0.0106,12.9039,0.0008
2685,industrial_prod_1yr_diff_div_med_house_price_1yr_diff_ewma_trim_sqrt_isnull,,,,
2686,industrial_prod_1yr_diff_times_med_family_income_1yr_diff_ewma_trim_sqrt_t,6.7939,0.012,1.0799,0.3038
2687,industrial_prod_1yr_diff_times_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2688,industrial_prod_1yr_diff_div_med_family_income_1yr_diff_ewma_trim_sqrt_t,6.7007,0.0126,0.1408,0.7091
2689,industrial_prod_1yr_diff_div_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2690,industrial_prod_1yr_diff_times_unempl_rate_1yr_diff_ewma_trim_sqrt_t,6.8567,0.0117,0.3112,0.5795
2691,industrial_prod_1yr_diff_times_unempl_rate_1yr_diff_ewma_trim_sqrt_isnull,,,,
2692,industrial_prod_1yr_diff_div_unempl_rate_1yr_diff_ewma_trim_sqrt_t,6.4704,0.0141,0.0794,0.7792
2693,industrial_prod_1yr_diff_div_unempl_rate_1yr_diff_ewma_trim_sqrt_isnull,,,,
2694,industrial_prod_1yr_diff_times_real_med_family_income_1yr_diff_ewma_trim_sqrt_t,6.8154,0.0119,1.421,0.239
2695,industrial_prod_1yr_diff_times_real_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2696,industrial_prod_1yr_diff_div_real_med_family_income_1yr_diff_ewma_trim_sqrt_t,6.679,0.0127,0.0226,0.881
2697,industrial_prod_1yr_diff_div_real_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2698,industrial_prod_1yr_diff_times_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t,7.4936,0.0086,9.5533,0.0033
2699,industrial_prod_1yr_diff_times_combanks_business_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2700,industrial_prod_1yr_diff_div_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t,6.0137,0.0177,5.6806,0.0211
2701,industrial_prod_1yr_diff_div_combanks_business_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2702,industrial_prod_1yr_diff_times_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t,7.0191,0.0108,8.0471,0.0066
2703,industrial_prod_1yr_diff_times_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_isnull,,,,
2704,industrial_prod_1yr_diff_div_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t,6.4788,0.014,1.6619,0.2034
2705,industrial_prod_1yr_diff_div_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_isnull,,,,
2706,industrial_prod_1yr_diff_times_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_t,6.656,0.0129,0.0012,0.9727
2707,industrial_prod_1yr_diff_times_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_isnull,,,,
2708,industrial_prod_1yr_diff_div_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_t,6.782,0.0121,0.264,0.6097
2709,industrial_prod_1yr_diff_div_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_isnull,,,,
2710,industrial_prod_1yr_diff_times_real_estate_loans_1yr_diff_ewma_trim_sqrt_t,7.1203,0.0102,5.2726,0.026
2711,industrial_prod_1yr_diff_times_real_estate_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2712,industrial_prod_1yr_diff_div_real_estate_loans_1yr_diff_ewma_trim_sqrt_t,6.3697,0.0148,1.9224,0.1719
2713,industrial_prod_1yr_diff_div_real_estate_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2714,industrial_prod_1yr_diff_times_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t,7.0639,0.0105,5.5464,0.0226
2715,industrial_prod_1yr_diff_times_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_isnull,,,,
2716,industrial_prod_1yr_diff_div_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t,6.4369,0.0143,6.5552,0.0136
2717,industrial_prod_1yr_diff_div_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_isnull,,,,
2718,industrial_prod_1yr_diff_times_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t,6.2255,0.0159,3.7794,0.0576
2719,industrial_prod_1yr_diff_times_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_isnull,,,,
2720,industrial_prod_1yr_diff_div_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t,7.3319,0.0092,30.1822,0.0
2721,industrial_prod_1yr_diff_div_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_isnull,,,,
2722,med_house_price_1yr_diff_times_med_family_income_1yr_diff_ewma_trim_sqrt_t,6.4404,0.0143,2.0021,0.1634
2723,med_house_price_1yr_diff_times_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2724,med_house_price_1yr_diff_div_med_family_income_1yr_diff_ewma_trim_sqrt_t,6.3454,0.015,6.7198,0.0125
2725,med_house_price_1yr_diff_div_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2726,med_house_price_1yr_diff_times_unempl_rate_1yr_diff_ewma_trim_sqrt_t,6.4759,0.0141,0.16,0.6909
2727,med_house_price_1yr_diff_times_unempl_rate_1yr_diff_ewma_trim_sqrt_isnull,,,,
2728,med_house_price_1yr_diff_div_unempl_rate_1yr_diff_ewma_trim_sqrt_t,6.1464,0.0166,0.7856,0.3798
2729,med_house_price_1yr_diff_div_unempl_rate_1yr_diff_ewma_trim_sqrt_isnull,,,,
2730,med_house_price_1yr_diff_times_real_med_family_income_1yr_diff_ewma_trim_sqrt_t,6.4604,0.0142,1.6066,0.211
2731,med_house_price_1yr_diff_times_real_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2732,med_house_price_1yr_diff_div_real_med_family_income_1yr_diff_ewma_trim_sqrt_t,6.3254,0.0152,7.8007,0.0074
2733,med_house_price_1yr_diff_div_real_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2734,med_house_price_1yr_diff_times_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t,7.0933,0.0104,2.3114,0.1349
2735,med_house_price_1yr_diff_times_combanks_business_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2736,med_house_price_1yr_diff_div_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t,5.7041,0.0207,13.0675,0.0007
2737,med_house_price_1yr_diff_div_combanks_business_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2738,med_house_price_1yr_diff_times_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t,6.6483,0.0129,0.0059,0.939
2739,med_house_price_1yr_diff_times_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_isnull,,,,
2740,med_house_price_1yr_diff_div_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t,6.1405,0.0166,11.7767,0.0012
2741,med_house_price_1yr_diff_div_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_isnull,,,,
2742,med_house_price_1yr_diff_times_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_t,6.3025,0.0153,0.8535,0.3601
2743,med_house_price_1yr_diff_times_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_isnull,,,,
2744,med_house_price_1yr_diff_div_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_t,6.4299,0.0144,1.258,0.2675
2745,med_house_price_1yr_diff_div_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_isnull,,,,
2746,med_house_price_1yr_diff_times_real_estate_loans_1yr_diff_ewma_trim_sqrt_t,6.7443,0.0123,0.1348,0.7151
2747,med_house_price_1yr_diff_times_real_estate_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2748,med_house_price_1yr_diff_div_real_estate_loans_1yr_diff_ewma_trim_sqrt_t,6.0375,0.0175,10.9621,0.0018
2749,med_house_price_1yr_diff_div_real_estate_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2750,med_house_price_1yr_diff_times_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t,6.6953,0.0126,0.0369,0.8484
2751,med_house_price_1yr_diff_times_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_isnull,,,,
2752,med_house_price_1yr_diff_div_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t,6.0964,0.017,20.6121,0.0
2753,med_house_price_1yr_diff_div_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_isnull,,,,
2754,med_house_price_1yr_diff_times_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t,5.9089,0.0187,9.8484,0.0029
2755,med_house_price_1yr_diff_times_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_isnull,,,,
2756,med_house_price_1yr_diff_div_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t,6.9937,0.0109,6.0421,0.0176
2757,med_house_price_1yr_diff_div_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_isnull,,,,
2758,med_family_income_1yr_diff_times_unempl_rate_1yr_diff_ewma_trim_sqrt_t,6.8007,0.012,0.1508,0.6994
2759,med_family_income_1yr_diff_times_unempl_rate_1yr_diff_ewma_trim_sqrt_isnull,,,,
2760,med_family_income_1yr_diff_div_unempl_rate_1yr_diff_ewma_trim_sqrt_t,6.4694,0.0141,0.1166,0.7342
2761,med_family_income_1yr_diff_div_unempl_rate_1yr_diff_ewma_trim_sqrt_isnull,,,,
2762,med_family_income_1yr_diff_times_real_med_family_income_1yr_diff_ewma_trim_sqrt_t,6.7842,0.0121,5.244,0.0264
2763,med_family_income_1yr_diff_times_real_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2764,med_family_income_1yr_diff_div_real_med_family_income_1yr_diff_ewma_trim_sqrt_t,6.6451,0.0129,6.4237,0.0145
2765,med_family_income_1yr_diff_div_real_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2766,med_family_income_1yr_diff_times_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t,7.4533,0.0087,9.5881,0.0032
2767,med_family_income_1yr_diff_times_combanks_business_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2768,med_family_income_1yr_diff_div_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t,5.9916,0.0179,8.2293,0.0061
2769,med_family_income_1yr_diff_div_combanks_business_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2770,med_family_income_1yr_diff_times_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t,6.9817,0.011,13.1929,0.0007
