+---------------------------------------------------------------------------------------+--------+---------------+----------------+----------------+-----------------+
|                                          name                                         |  coef  | linreg_scores | linreg_pvalues | classif_scores | classif_pvalues |
|    combanks_business_loans_1yr_diff_*_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t    |  0.0   |     7.9469    |     0.0075     |     1.1379     |      0.2928     |
|                 tsy_10yr_yield_*_unempl_rate_1yr_diff_ewma_trim_sqrt_t                |  0.0   |     7.7441    |     0.0083     |     1.1254     |      0.2955     |
|    real_med_family_income_1yr_diff_/_combanks_assets_tot_1yr_diff_ewma_trim_pow2_t    |  0.0   |     6.5044    |     0.0148     |     1.1084     |      0.2991     |
|             capacity_util_chem_/_housing_starts_1yr_diff_ewma_trim_pow2_t             |  0.0   |     3.5074    |     0.0686     |     1.0909     |      0.3029     |
|    combanks_business_loans_1yr_diff_*_combanks_assets_tot_1yr_diff_ewma_trim_pow2_t   |  0.0   |     7.8923    |     0.0077     |     1.0811     |      0.305      |
|         housing_starts_1yr_diff_*_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t         |  0.0   |     8.1635    |     0.0068     |     1.066      |      0.3084     |
|      housing_supply_1yr_diff_*_combanks_business_loans_1yr_diff_ewma_trim_pow2_t      |  0.0   |     8.0519    |     0.0072     |     1.0644     |      0.3087     |
|       combanks_assets_tot_1yr_diff_/_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t      |  0.0   |     6.6441    |     0.0138     |     1.0481     |      0.3124     |
|           cpi_urb_nonvol_1yr_diff_*_housing_starts_1yr_diff_ewma_trim_sqrt_t          |  0.0   |     7.4752    |     0.0094     |     1.0456     |      0.313      |
|      housing_starts_1yr_diff_/_mortage_debt_individuals_1yr_diff_ewma_trim_pow2_t     |  0.0   |     3.6203    |     0.0645     |     1.0414     |      0.3139     |
|     med_family_income_1yr_diff_*_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t    |  0.0   |     7.1516    |     0.0109     |     1.026      |      0.3175     |
|    real_med_family_income_1yr_diff_/_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t    |  0.0   |     6.7949    |     0.0129     |     1.0188     |      0.3192     |
|          housing_starts_1yr_diff_*_med_house_price_1yr_diff_ewma_trim_pow2_t          |  0.0   |     8.0785    |     0.0071     |     1.0158     |      0.3199     |
|              gdp_nom_1yr_diff_/_housing_starts_1yr_diff_ewma_trim_sqrt_t              |  0.0   |     6.1865    |     0.0173     |     1.0145     |      0.3202     |
|              gdp_nom_1yr_diff_*_housing_starts_1yr_diff_ewma_trim_pow2_t              |  0.0   |     8.0932    |     0.007      |     1.0038     |      0.3227     |
|  real_med_family_income_1yr_diff_*_combanks_business_loans_1yr_diff_ewma_trim_pow2_t  |  0.0   |     7.7161    |     0.0084     |     1.0031     |      0.3229     |
|                        housing_starts_1yr_diff_ewma_trim_sqrt_t                       |  0.0   |     7.459     |     0.0094     |     0.9907     |      0.3259     |
|      housing_starts_1yr_diff_*_combanks_business_loans_1yr_diff_ewma_trim_pow2_t      |  0.0   |     8.0012    |     0.0073     |     0.9552     |      0.3346     |
|     empl_construction_1yr_diff_/_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t    |  0.0   |     7.1096    |     0.0111     |     0.9292     |      0.3412     |
|      cpi_urb_nonvol_1yr_diff_/_combanks_business_loans_1yr_diff_ewma_trim_pow2_t      |  0.0   |     5.6722    |     0.0222     |     0.9034     |      0.3479     |
|         empl_construction_1yr_diff_/_housing_supply_1yr_diff_ewma_trim_sqrt_t         |  0.0   |     6.2392    |     0.0168     |     0.8924     |      0.3508     |
|         housing_starts_1yr_diff_*_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t        |  0.0   |     7.9353    |     0.0076     |     0.8768     |      0.355      |
|     med_family_income_1yr_diff_*_combanks_business_loans_1yr_diff_ewma_trim_pow2_t    |  0.0   |     7.6468    |     0.0086     |     0.8565     |      0.3606     |
|         housing_starts_1yr_diff_/_med_family_income_1yr_diff_ewma_trim_sqrt_t         |  0.0   |     7.4013    |     0.0097     |     0.8414     |      0.3648     |
|         industrial_prod_1yr_diff_/_med_family_income_1yr_diff_ewma_trim_sqrt_t        |  0.0   |     6.9808    |     0.0118     |      0.82      |      0.3709     |
|         empl_construction_1yr_diff_/_housing_starts_1yr_diff_ewma_trim_pow2_t         |  0.0   |     4.134     |     0.0489     |     0.8177     |      0.3716     |
|         industrial_prod_1yr_diff_/_med_family_income_1yr_diff_ewma_trim_pow2_t        |  0.0   |     7.2234    |     0.0105     |     0.779      |      0.383      |
|       housing_starts_1yr_diff_/_real_med_family_income_1yr_diff_ewma_trim_sqrt_t      |  0.0   |     7.3732    |     0.0098     |     0.7663     |      0.3869     |
|      cpi_urb_nonvol_1yr_diff_/_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t      |  0.0   |     6.638     |     0.0139     |     0.7593     |      0.389      |
|               equity_alloc_/_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t              |  0.0   |     7.1714    |     0.0108     |     0.7578     |      0.3895     |
|            capacity_util_chem_/_empl_construction_1yr_diff_ewma_trim_pow2_t           |  0.0   |     6.3029    |     0.0163     |     0.7521     |      0.3913     |
|      cpi_urb_nonvol_1yr_diff_*_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t      |  0.0   |     7.0981    |     0.0112     |     0.7299     |      0.3983     |
|        empl_construction_1yr_diff_/_real_estate_loans_1yr_diff_ewma_trim_pow2_t       |  0.0   |     6.0295    |     0.0186     |     0.7134     |      0.4036     |
|     empl_construction_1yr_diff_/_combanks_business_loans_1yr_diff_ewma_trim_pow2_t    |  0.0   |     7.5218    |     0.0092     |     0.7113     |      0.4043     |
|                   combanks_business_loans_1yr_diff_ewma_trim_sqrt_t                   |  0.0   |     7.0822    |     0.0112     |     0.6886     |      0.4118     |
|               tsy_10yr_yield_/_housing_starts_1yr_diff_ewma_trim_sqrt_t               |  0.0   |     7.586     |     0.0089     |     0.6644     |      0.4201     |
|      med_family_income_vs_house_price_*_housing_starts_1yr_diff_ewma_trim_pow2_t      |  0.0   |     7.6311    |     0.0087     |     0.6615     |      0.4211     |
|       housing_starts_1yr_diff_*_real_med_family_income_1yr_diff_ewma_trim_pow2_t      |  0.0   |     7.6149    |     0.0088     |     0.6489     |      0.4255     |
|     med_family_income_1yr_diff_/_combanks_business_loans_1yr_diff_ewma_trim_pow2_t    |  0.0   |     5.8472    |     0.0204     |     0.6429     |      0.4277     |
|              capacity_util_mfg_/_housing_starts_1yr_diff_ewma_trim_sqrt_t             |  0.0   |     6.2685    |     0.0166     |     0.6394     |      0.4289     |
|           unempl_rate_1yr_diff_*_real_estate_loans_1yr_diff_ewma_trim_pow2_t          |  0.0   |     4.4889    |     0.0405     |     0.6212     |      0.4355     |
|     med_family_income_vs_house_price_/_med_family_income_1yr_diff_ewma_trim_sqrt_t    |  0.0   |     6.9372    |     0.012      |     0.6084     |      0.4402     |
|     med_family_income_vs_house_price_/_med_family_income_1yr_diff_ewma_trim_pow2_t    |  0.0   |     7.0934    |     0.0112     |     0.6081     |      0.4403     |
|            capacity_util_chem_/_empl_construction_1yr_diff_ewma_trim_sqrt_t           |  0.0   |     6.7585    |     0.0131     |     0.6036     |      0.442      |
|            gdp_nom_1yr_diff_/_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t            |  0.0   |     6.9296    |     0.0121     |     0.6031     |      0.4422     |
|         housing_starts_1yr_diff_/_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t        |  0.0   |     7.2992    |     0.0102     |     0.5782     |      0.4517     |
|      cpi_urb_nonvol_1yr_diff_*_combanks_business_loans_1yr_diff_ewma_trim_pow2_t      |  0.0   |     7.4476    |     0.0095     |     0.5725     |      0.4539     |
|         housing_starts_1yr_diff_*_med_family_income_1yr_diff_ewma_trim_pow2_t         |  0.0   |     7.4893    |     0.0093     |     0.5682     |      0.4556     |
|          industrial_prod_1yr_diff_*_housing_starts_1yr_diff_ewma_trim_pow2_t          |  0.0   |     7.4529    |     0.0095     |     0.5642     |      0.4572     |
|        real_estate_loans_1yr_diff_/_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t       |  0.0   |     7.0825    |     0.0112     |     0.5573     |      0.4599     |
|            gdp_nom_1yr_diff_/_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t            |  0.0   |     7.0546    |     0.0114     |     0.5561     |      0.4604     |
|             capacity_util_chem_/_housing_starts_1yr_diff_ewma_trim_sqrt_t             |  0.0   |     6.2887    |     0.0164     |     0.5373     |      0.4681     |
|        empl_construction_1yr_diff_/_real_estate_loans_1yr_diff_ewma_trim_sqrt_t       |  0.0   |     6.7148    |     0.0134     |     0.5247     |      0.4733     |
|     med_family_income_1yr_diff_/_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t    |  0.0   |     6.6851    |     0.0136     |     0.5029     |      0.4826     |
|          housing_supply_1yr_diff_/_med_house_price_1yr_diff_ewma_trim_sqrt_t          |  0.0   |     7.2733    |     0.0103     |     0.4994     |      0.4841     |
|           cpi_urb_nonvol_1yr_diff_*_housing_starts_1yr_diff_ewma_trim_pow2_t          |  0.0   |     7.376     |     0.0098     |     0.494      |      0.4865     |
|      housing_starts_1yr_diff_/_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_t     |  0.0   |     6.3217    |     0.0162     |     0.4836     |      0.491      |
|  real_med_family_income_1yr_diff_/_combanks_business_loans_1yr_diff_ewma_trim_pow2_t  |  0.0   |     6.0219    |     0.0187     |     0.4572     |      0.503      |
|            housing_starts_1yr_diff_*_unempl_rate_1yr_diff_ewma_trim_pow2_t            | 0.0212 |     5.319     |     0.0265     |     0.429      |      0.5164     |
|      industrial_prod_1yr_diff_/_real_med_family_income_1yr_diff_ewma_trim_sqrt_t      |  0.0   |     6.9425    |     0.012      |     0.4237     |      0.519      |
|     combanks_business_loans_1yr_diff_/_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t    |  0.0   |     5.5386    |     0.0237     |     0.4166     |      0.5225     |
|        housing_starts_1yr_diff_/_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t        |  0.0   |     7.2361    |     0.0105     |     0.4122     |      0.5247     |
|         empl_construction_1yr_diff_/_housing_starts_1yr_diff_ewma_trim_sqrt_t         |  0.0   |     6.4387    |     0.0153     |     0.411      |      0.5253     |
|  med_family_income_vs_house_price_/_combanks_business_loans_1yr_diff_ewma_trim_pow2_t |  0.0   |     5.807     |     0.0208     |     0.3901     |      0.536      |
|                equity_alloc_/_housing_supply_1yr_diff_ewma_trim_sqrt_t                |  0.0   |     6.5167    |     0.0147     |     0.387      |      0.5376     |
|      industrial_prod_1yr_diff_/_real_med_family_income_1yr_diff_ewma_trim_pow2_t      |  0.0   |     7.0825    |     0.0112     |     0.3787     |      0.542      |
|         housing_starts_1yr_diff_/_med_family_income_1yr_diff_ewma_trim_pow2_t         |  0.0   |     7.1173    |     0.0111     |     0.3462     |      0.5598     |
|           unempl_rate_1yr_diff_*_real_estate_loans_1yr_diff_ewma_trim_sqrt_t          |  0.0   |     6.5268    |     0.0146     |     0.3402     |      0.5632     |
|        real_estate_loans_1yr_diff_/_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t       |  0.0   |     7.2783    |     0.0103     |     0.3352     |      0.566      |
|         housing_supply_1yr_diff_/_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t         |  0.0   |     7.201     |     0.0106     |     0.3348     |      0.5662     |
|  real_med_family_income_1yr_diff_/_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t  |  0.0   |     6.7267    |     0.0133     |     0.3338     |      0.5669     |
|                 sp500_peratio_*_unempl_rate_1yr_diff_ewma_trim_sqrt_t                 |  0.0   |     7.0572    |     0.0114     |     0.3313     |      0.5683     |
|         housing_supply_1yr_diff_/_real_estate_loans_1yr_diff_ewma_trim_sqrt_t         |  0.0   |     7.1183    |     0.0111     |     0.3182     |      0.576      |
|         housing_starts_1yr_diff_/_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t         |  0.0   |     7.1229    |     0.011      |     0.2923     |      0.5919     |
|      housing_supply_1yr_diff_/_mortage_debt_individuals_1yr_diff_ewma_trim_pow2_t     |  0.0   |     4.8894    |     0.033      |     0.2909     |      0.5928     |
|       housing_starts_1yr_diff_/_real_med_family_income_1yr_diff_ewma_trim_pow2_t      |  0.0   |     6.9981    |     0.0117     |     0.289      |      0.594      |
|         empl_construction_1yr_diff_/_med_house_price_1yr_diff_ewma_trim_sqrt_t        |  0.0   |     6.9571    |     0.0119     |     0.2885     |      0.5943     |
|  med_family_income_vs_house_price_/_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t |  0.0   |     6.703     |     0.0135     |     0.2703     |      0.6061     |
|           housing_starts_1yr_diff_/_housing_supply_1yr_diff_ewma_trim_sqrt_t          |  0.0   |     6.0552    |     0.0184     |     0.2636     |      0.6107     |
|    med_family_income_vs_house_price_/_combanks_assets_tot_1yr_diff_ewma_trim_pow2_t   |  0.0   |     6.5872    |     0.0142     |     0.261      |      0.6124     |
|         housing_starts_1yr_diff_/_real_estate_loans_1yr_diff_ewma_trim_pow2_t         |  0.0   |     4.4925    |     0.0405     |     0.2522     |      0.6185     |
|                  equity_alloc_*_unempl_rate_1yr_diff_ewma_trim_sqrt_t                 |  0.0   |     6.6856    |     0.0136     |     0.2395     |      0.6273     |
|    med_family_income_vs_house_price_/_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t    |  0.0   |     6.6108    |     0.0141     |     0.2324     |      0.6325     |
|            housing_supply_1yr_diff_*_unempl_rate_1yr_diff_ewma_trim_pow2_t            |  0.0   |     4.2334    |     0.0464     |     0.2279     |      0.6358     |
|          housing_starts_1yr_diff_/_med_house_price_1yr_diff_ewma_trim_sqrt_t          |  0.0   |     7.0864    |     0.0112     |     0.2278     |      0.6359     |
|              gdp_nom_1yr_diff_/_industrial_prod_1yr_diff_ewma_trim_sqrt_t             |  0.0   |     6.923     |     0.0121     |     0.2276     |      0.636      |
|    med_family_income_vs_house_price_/_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t   |  0.0   |     6.8215    |     0.0127     |     0.2258     |      0.6374     |
|         empl_construction_1yr_diff_/_med_house_price_1yr_diff_ewma_trim_pow2_t        |  0.0   |      7.09     |     0.0112     |     0.2253     |      0.6377     |
|     combanks_business_loans_1yr_diff_/_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t    |  0.0   |     6.6676    |     0.0137     |     0.2251     |      0.6379     |
|             capacity_util_mfg_/_med_house_price_1yr_diff_ewma_trim_pow2_t             |  0.0   |     6.4524    |     0.0152     |     0.2216     |      0.6405     |
|      housing_starts_1yr_diff_/_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t      |  0.0   |     7.1171    |     0.0111     |     0.2191     |      0.6424     |
|    med_family_income_vs_house_price_/_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t    |  0.0   |     6.8267    |     0.0127     |     0.2038     |      0.6543     |
|      med_family_income_vs_house_price_/_industrial_prod_1yr_diff_ewma_trim_pow2_t     |  0.0   |     6.5623    |     0.0144     |     0.2025     |      0.6553     |
|         capacity_util_chem_/_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t        |  0.0   |     6.9868    |     0.0118     |     0.1883     |      0.6668     |
|      industrial_prod_1yr_diff_/_combanks_business_loans_1yr_diff_ewma_trim_pow2_t     |  0.0   |     6.1063    |     0.0179     |     0.1828     |      0.6714     |
|            capacity_util_mfg_/_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t            |  0.0   |     6.1931    |     0.0172     |     0.1788     |      0.6748     |
|         capacity_util_mfg_/_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t         |  0.0   |     6.9635    |     0.0119     |     0.1715     |      0.6811     |
|  med_family_income_vs_house_price_/_real_med_family_income_1yr_diff_ewma_trim_pow2_t  |  0.0   |     6.983     |     0.0118     |     0.1712     |      0.6814     |
